scid,node_1,node_2
989739685428854785,023e09c43b215bd3dbf483bcb409da3322ea5ea3b046f74698b89ee9ea785dd30a,02cb0b711dcc2887736227aeeecb81ceadd372d978e7eeb9c85cb076b3420dbd3e
951378824565555201,0270e993307d7472d3500db8d327b514e2f2f2ff73a346cbb721d587d716aa067a,035e4ff418fc8b5554c5d9eea66396c227bd429a3251c8cbc711002ba215bfc226
986290517527691265,02231f7d7b1627d76908eca422d9499b2eef92e4860df3e167d98703151c96225a,031b301307574bbe9b9ac7b79cbe1700e31e544513eae0b5d7497483083f99e581
909975614424219649,02329ee8b584579d365304d523c0c1b4687f09f1400712c11fdf5c4f63c451e2b7,025833b1cc1a52ce68a09d8088ec7281af46849444e9b1b83261729e086e366264
1002986601493757953,029627377f711902637d34fa3bbd9d32e0ba2382c237f07f1d670931b648f7dbf0,03470a9cc5690eb074389ac9408c04f1636059301c6bf90aba210436de53efe69e
900594581273378817,0313c71d24971e2faffa080753f1998e9462ef3ca8da409aa4b1e8e2d8f293b55b,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba
997596795677048832,02926b19109c70bc8dafa980fd65a1bff673d3a52603b816aa80d27f7961dfa945,038e31c3df157a794bd46e5306ab9793e2720c5f1bfe088eeef32cad383d9252ee
980830342683492352,027906859e0d9d26a8bf3320c007847dc29f7476325732e3c21eda0a2ec4ed0700,03fd105d7df6595d5a36f016b8ff9ca74e5474e29593c4bba85f4d7ad4663bc5ee
1019790437825380353,02c953421bc7f07be6052920e46843d11e6d3ffc9986177c91f140d76c6ed3a3d4,0343fd0d0bb3146bfd5919b3ebe7d336eec66544d55ddce458c01e456d1865e7df
996013498920796160,025cd6a9c52507da0a3ba832b4f698c73558a8c9e32da10d882b0cefad9cb36a76,0326e692c455dd554c709bbb470b0ca7e0bb04152f777d1445fd0bf3709a2833a3
734268158818844672,02e1823c86f1a8e193964c3ab084d015622a07573372b0a842b555c6ce84176449,03244a339bbd76df175cf9512e16f19604bfff655e3f1651f9134704c541e90637
1003843121162747905,027221b7e79daba41330490596428e85e264a7d53e8222796cbc4cc5a6767bc67c,03ccc570ec6aaff08d5435b3413f4b4af8175728a1ed244e4710121c8f5af6ea07
892916691500072961,0337cbe1e8d4146a76df9cd894d0f812c6ef3b45bb6bca16f33a403e41a9d1bc46,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba
890019478440837120,030ef51039f200c65c5ec4037946b18d7129f63057bb7fe54ad707407a94b37ee0,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f
1014745878541631488,0294ac3e099def03c12a37e30fe5364b1223fd60069869142ef96580c8439c2e0a,03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed
852247955435552770,03362ab599d1e8d5e8e02ce38e836a3cf1a6e59f047d7f02d12484f160a6bc76f6,03bd6d28432d67effa2b2b89dd5fd68697940e8a8f2fbb84aaae90d584295b03bf
911381889856831489,035ac18540bf0856be33f764d745d657cfcd5399a0f6b4baabf1ca4af36762384e,03cde60a6323f7122d5178255766e38114b4722ede08f7c9e0c5df9b912cc201d6
992275159268786176,03a01da97af71f7859cd1b2b6a70f221ecd49f6eabf0bf1e267bae9570b47232a6,03ef72858f28986c93eb524479ccdb54badcfd9925172d9df073033e346222b1f4
716004171091214337,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,02fc845f19505d6207d0f426ce40cd3a43dc319af2f32674465f1f428821f5b6d5
1016622744869928961,025f1458d1ca75cb46b289b033a9c520f88d66aa54c2034c95070be76d2def3021,02f31f23d87a366e5ed28f72546193f85cba1073b7386eafd53b0d349df79ee6f1
986001345904574465,0202e5e2d739b88b9325562a768218c71613b9e8e4bf11ce674a8b4d168f714c87,03ad866d77dd2b4757836cd4bb2e1b8a48a7e741cc4cf6fcb1a2f06d934a374e4c
874117241732202499,02a0f17d3ddb81b3b0c048956baebdf68468c9d7c8b851e5d26354a64a54cff562,03f6ceaa67db2cc169fb8f74b762211e3ce20459bac52ac7f8c85f351670a6b678
621601202277777408,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,02d92baff1d5cac4edce942ff95a783e144a347c7d6bb025c789d599bc80067ecf
977623067296989193,0230faf7c3b2d0c4551568ee657348b77c48d8d365a31f240a832431bb19307f98,025f1458d1ca75cb46b289b033a9c520f88d66aa54c2034c95070be76d2def3021
869814852772888576,0212ee229e27590b75f56638c245881e4ce41b23d2ef8bd85dfc3e85fbc817dd5a,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266
994772150145449985,020c2bbb28886810e1ba20042ea7b92ead8baa29b106085cfa72d2c1c3c2253080,02c953421bc7f07be6052920e46843d11e6d3ffc9986177c91f140d76c6ed3a3d4
944893904824238081,02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,03ce6f7b7cbf90dd7ec4db740bffb52b0ef2f0f53ced6d0284358e9b14c604aa08
1016070789940641793,0288be11d147e1525f7f234f304b094d6627d2c70f3313d7ba3696887b261c4447,03e86afe389d298f8f53a2f09fcc4d50cdd34e2fbd8f32cbd55583c596413705c2
959480025951240193,02d47f64f8fd535febb521923c401fb5bd82b6b74a3382457cd6316af353c7d6aa,03d607f3e69fd032524a867b288216bfab263b6eaee4e07783799a6fe69bb84fac
865291461983076352,027d56e56403970c33c96df3d2e7e90f3ea3d41bfc5928213738a4d703185749d4,037074e315ade887ac91d7156a6ba9962ccf120c124ba9a9051b0bc7a8e36b76d7
694692337286053888,031678745383bd273b4c3dbefc8ffbf4847d85c2f62d3407c0c980430b3257c403,03c9b47af55d8c13dc4c764e5d0e6a02b7498160f7533f015bf0c107dec00c008b
1002584180296974338,0335dc0160c4995be2a6e4abad424ebb1db656c492f36145e8ff26604efbf0a5f7,03fe47fdfea0f25fad0013498e8d6cec348ae3d673841ec25ee94f87c21af16ed8
802360913896865793,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,0351b105196793f22ccf852a8720e46cb0c8fab6a8bd6d88dd867d09aa4ab764a7
745963664001466368,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,022e9d43e9ca90ab8817f3581c0a34db186d83a1a6837ed61d6b08a06f79909ed8
994657801012510742,028f4a60dd133875e8776d5ac36e87097cf59e6e3a1d74fcd14c900270dda57c06,031a01e29587952eda0ed5d10c4e79bf0fc88d61aeae89e8a7ea7c036badb8c793
1016469912816451595,0390b5d4492dc2f5318e5233ab2cebf6d48914881a33ef6a9c6bcdbb433ad986d0,03e4f3d7ccf98bdbf24085b948f204a6c0c0b4464a7572cbac85c746085b14bbc9
938086828252659713,02c911ba09b21441200e0424279720ec13290b36cd51f4ab1a80cbb40b3baf0fe1,0324ba2392e25bff76abd0b1f7e4b53b5f82aa53fddc3419b051b6c801db9e2247
997033845544583169,0280133316d7e1571a7b5842092c955e027e00c6859e404e5ab3e28c42d9aec332,0355bf1127862c82e4ef2e73e2c7b023144310e6e550083e542033600e9af82d43
929169788937043969,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,031cc263798261e5f43312a7e6b07e7f78b3ad72b838666ab6541ad394be9bde73
850353496969183232,03364304e558029e105245f8eeed8ab461816f22247ae013f65146e615ecbfff6c,03994a9d4b2ec02cca101a0f069b5c360ac65fd3fb441519288e048edfe38d7044
1001385712682991617,023649491b7c44aba54dae1a2313650372020a2835043f91381296fa6f34fa646a,0324ba2392e25bff76abd0b1f7e4b53b5f82aa53fddc3419b051b6c801db9e2247
1012396222029037572,02f4c77dcf12255ccf705c18b8d6b95e4f884910bf61e8aa21242607193a79da1b,03df258c786d0241cbbe38063e82a02f251b937fbe4fd2d53187a43157129b8e7e
861091327429967873,02058a29920854e5088ade34a0f89ca9c89464d6d6595c2942eb13047580a1192b,02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69
1016937205093433345,0243bf62e9cbe219c1fc61c757e1b694774a377d9c6b97fc3df2352f975402f0dc,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba
998701804749717505,029712ecb9aaf312a69e72d1624ee2bc034d04b5903b3d26a974f3ca34e8762861,03df716e33a66caa4cea8bfaaa04b248ed7594569c27cba1914bd22550ab7cd88b
954886266454409216,02b62333c0922fa5542906ca0f98ecadb24de9ef9e259e4a63ac4db33aee8fdc7a,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f
1016141158610698240,023b1c052eff45aae64331d2c617eadd2bdf674e83ed8e5fc068b6de349df98a9d,03e57b7fd7db9f6af96f0fd93c2184ca1d8ebce6e77e79a770f0f3377b68c63475
972806106851901440,0208dfa005c47a8ae85363d12c54007a38550ca0d6f1c559ee11caaac8221eccd6,032eafb65801a6cfb8da47c25138aa686640aec7eff486c04e8db777cf14725864
946201224034320385,02a8d15c6611e9742d64b9f07b91d8f2811399704c296083bb423ae4dd23bddacf,03271338633d2d37b285dae4df40b413d8c6c791fbee7797bc5dc70812196d7d5c
732420979242565633,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,03e5c215cd53eb4a8699f62cf23098168881e9cffc17e559ee055895d6ffb9e920
764522320696705025,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,03861620293c59d53acc8871e22a609f481a20f04edf678c46469ca64d4de36274
864717516907741185,022a9591acc2dc86a1e79b403e49ef60166d00251969c4f7c08a851e3958da1790,028e04e4802901ff6ad233cf1b185f42290f854a0e643bf3f7a7b3433b34364582
794937011285655559,02b6867b56ca1b6a4548b97b009152683fa366bfa1b14119c8f9992e1acacbe1c8,03e81689bfd18d0accb28d720ed222209b1a5f2c6825308772beac75b1fe35d491
856905486737801216,03a465772d45616bf6c8450a69191db8f3cf8cca19ff92138735fd5f1d436fe4dc,03a522d86b208104ceb3022dfda4c3ee8f480d3bb065e629ee25a13a4fe67bb308
948993983631261697,02c65b3982834573d0a1bdeb313489ad95fa3c13e8d3ac5e16871a6dc03aa40d30,033d8656219478701227199cbd6f670335c8d408a92ae88b962c49d4dc0e83e025
908759554558263297,030057ffea1a1650ce716aab702c9fc29ce24659b89650eb963f2455df0194c997,037943defcf3068fc5b8a2b821cdd2c4c1b1faa39d6a971b3fd984b9dd291a4817
1018944913294360576,02dfb4c1dd59216fa6a28d0f012e188516f63517db68c4e4b82c3af41343a05bc4,033fc997c1622281b143fce0cce0711f18fdc8129684840b835d6a4c5ef9d49ddf
887105772680511489,02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,03bcadbf6d18681c99d6cae4364456196a0adcacc77aede921e6e40a38b12b69be
983806720729939969,0325bb9bda523a85dc834b190289b7e25e8d92615ab2f2abffbe97983f0bb12ffb,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f
865764251919384577,02c243fb0cd456bd15086eb00f68ea04b44fed8b64a139734ce68e85f1a49e90e1,03a01da97af71f7859cd1b2b6a70f221ecd49f6eabf0bf1e267bae9570b47232a6
1019081252750950400,02b1fe652cfc61f1e5cef78c08d60918d9fad3f029808f995a959e0a9dcbd33bab,035adfeca8fc95de5e2e9dbf9be39ac577b510e7dad0ad9287117d01f282eb667a
829407800522506241,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,03ee47a1a9b1e0cc5538bead27d96fd4926f6c3a5f1424166b6142f523c9a1d801
1005524274361794561,028b025ed7ebec8a890403cf4b3e130e526ca365502dba53c654f956333c717d79,03d2e20bc19d995098ba357157a9cfbfbfdff4b78fce5ec713128e988e0115d776
987622026108928000,02802cea8c4798deb52b94aa919fd6d312e73d8b9ff095dd11a7e34f84373f54f4,03afa7a8196dbca763ee6f9a34b634a7adc03f154e5d6979fe654db5606b5fb2b1
932892735614156801,02f16437c2b9bf9f38bc4a57d7f32d7c36633725392cebf1faadea11b4ea855a7b,03eb407a7b56ff1227dcbd2745067e267cc5b944f1cb4bc2e18ebd42540f915461
949541540369727488,02bd0e041524380fdacdd69ac9deb94036c8b7c4da81e423218fb38dd1c4fa7670,02cce866b659a12f14e29efccc3c240eaa16bfee3c763bdfddc9808244738c4cb3
1010484171361550344,024a94efac7990e56082c51630bb408e275524565c20f4345b0771dc644ac31b9f,0327317c267dc2c7b412cc2398ddc8d5e6053b306ca82634455f93ae0b6b5885c2
1009127373953892353,032a33de9a90e8ba6978cc4319a69d04b7cdd7c517bf36a22840eb09630ffa5f24,03ccc570ec6aaff08d5435b3413f4b4af8175728a1ed244e4710121c8f5af6ea07
848008238642888705,03cde60a6323f7122d5178255766e38114b4722ede08f7c9e0c5df9b912cc201d6,03fa3be3b4528c1d588e60060d7f10e37c38f5aa02f867632a5c7b816cf5afa775
1002334591116967937,02c82f2fea84788be124ee80e21105302624e931a2d8110285fe4c2d8fa46aa2f3,03ccc570ec6aaff08d5435b3413f4b4af8175728a1ed244e4710121c8f5af6ea07
860316171824988161,0215bea618806194ad88b80de8bc11c6391edb2fa1beeea6174305856596faeee8,02cab0bfa32dc0d54674b240c990775450df6be603956875fa4d414905f60047c3
929512836669308928,027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,033d8656219478701227199cbd6f670335c8d408a92ae88b962c49d4dc0e83e025
912190030932606976,02682b7c86f474d082fa9d274c3751291225448468691784c6f112187de975a8c2,033e514ff30be0ea421f9512da0ed1aea52ea541275654d034bde3470a61269285
939265504683622401,0229d3fb1e15f4d82f57526f1a7a8e5f95075cd73284c267d81f97f82d57b9570c,02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69
1020038927345254401,023631624e30ef7bcb2887e600da8e59608a093718bc40d35b7a57145a0f3db9af,033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7
827674970173800448,02f3069a342ae2883a6f29e275f06f28a56a6ea2e2d96f5888a3266444dcf542b6,03193aa3b4db3ecb2025395e704e8e808f412914beb629270f7b902b9460539400
886061236567670784,02b34424bfe655da7d220399dbb2ae45a55959a2055e4e467f92ec42828383e6f2,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f
1019243980580257792,02fd606b37870a937d6da889efb2a431546ce91577ae444bf955482299c5b03c93,0362962c8bd704d89be669ee3706ee421b3ec835e55c565033c86d226a9beb09ec
978541159570931712,02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,03343c35d88647671592aecd37f445b15b4a12d4d9560ba0f765c32184d9ab137a
988554411901190144,02d71cd9a697cd4b168ca8a8cb8b8058a088a6d4870c6f04feb2c92f7e69951c32,02ec20f34bb94460f3d63780dfc24a4d4a1ddabc3bd86c09e1830c5b5db08953e5
1006846986833690625,028d9bd0cb880f413a906b79be449b422874326499cffb9f3b4304aa1ea1988fa1,02ec20f34bb94460f3d63780dfc24a4d4a1ddabc3bd86c09e1830c5b5db08953e5
1012965769121234946,039cdd937f8d83fb2f78c8d7ddc92ae28c9dbb5c4827181cfc80df60dee1b7bf19,03df258c786d0241cbbe38063e82a02f251b937fbe4fd2d53187a43157129b8e7e
848498620811051009,029efe15ef5f0fcc2fdd6b910405e78056b28c9b64e1feff5f13b8dce307e67cad,02ff929a87fb797ef794d65a1891d4bc2dd5b7a6dcacea29be816daba90d5bb817
935309461835415553,031b301307574bbe9b9ac7b79cbe1700e31e544513eae0b5d7497483083f99e581,03a93b87bf9f052b8e862d51ebbac4ce5e97b5f4137563cd5128548d7f5978dda9
1009585870363557889,023e09c43b215bd3dbf483bcb409da3322ea5ea3b046f74698b89ee9ea785dd30a,03423790614f023e3c0cdaa654a3578e919947e4c3a14bf5044e7c787ebd11af1a
873713721145294848,023b3e48089a60f32329ef5a714f6789fe708a5d0ceab387edf36210f601590a12,033328260071d0dca64af19c71fff947b894026e33cafeedbb5b41e87e752075a4
851889514681597953,0210ef7d43c105753673563feb1e20fe344b844ab65aa710cb2288a257ec024c99,034ffd8ff36db75bec5412d4611c087321c40b18134252831b4f586f64dec53145
854929664299827200,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,038bcc6471941c7d6c14a8ce5b7159d8f73a3a0bb9a93e8896bcb892e14552658a
1008079539492159488,020d1617e27ac022395352f2b3774969593d3d6ddff6fb117d820a9dda8da45217,033f91c1ea95d7ac8d2e9629a44e5c3e82118d6ae9d21f7340fb2fd268d2879c1a
865915984628940800,02c83f5d0b495919c4a6ac6f5fc3310ae894b374d3deb611cc3cbfb0c39057d7b6,0337694505123a12a8fadd95523dcc235898ad3b80a06e4a63ca26fed68dd0d17c
970308016659300353,02b3239d36d7e3e3216a9ad8250d5c01e9a9cbd1ea409b614936673146bc2671f3,03bccc93a97d62b84aa6261e32f1a28053e57ce2bf10f297d0670c7a272671cf89
887243211584831488,0387e2ab63f1f11d1e93b780197205ee979624128fa2ef39a0c87f4055adae6754,03d9231f97a1dccd822ffc58226e9c7f2bec9dac00df4c0ff6c73b3d3f6c6ef6ea
792669818486587393,02c2ecfd7e7646f7a249491c565737b5c9f83863c23b88e752f2d624e026f5fde7,035e4ff418fc8b5554c5d9eea66396c227bd429a3251c8cbc711002ba215bfc226
